82							
3	5	8	8	1.086548	0.00935	0	a
3	5	3	3	1.020902	0.00881	0	a
3	5	2	2	1.042183	0.00905	0	a
3	5	5	5	1.024848	0.00888	0	a
3	5	7	7	1.053318	0.00913	0	a
3	5	4	4	1.018823	0.00886	0	a
3	5	10	10	1.041258	0.00903	0	a
3	5	11	11	1.048702	0.0091	0	a
3	5	9	9	1.031520	0.00906	0	a
3	5	12	12	1.058448	0.00912	0	a
3	5	6	6	1.067468	0.00921	0	a
3	5	13	13	1.049646	0.00907	0	a
3	5	14	14	1.032149	0.00894	0	a
3	5	1	1	1.062563	0.00915	0	a
3	1	8	8	0.000927	0.00208	0	a
3	2	8	8	0.201635	0.00344	0	a
3	1	3	3	-0.947077	0.00836	0	a
3	2	3	3	0.054265	0.00243	0	a
3	1	2	2	0.181231	0.0033	0	a
3	2	2	2	0.309495	0.00414	0	a
3	1	5	5	-0.077760	0.00259	0	a
3	2	5	5	-0.017345	0.00219	0	a
3	1	7	7	-0.002067	0.00208	0	a
3	2	7	7	-0.001183	0.00208	0	a
3	1	1.478	4	4.4780 	0.00527	1	a
3	2	1.961	4	3.961000	0.00234	1	a
3	1	10	10	-0.090349	0.00268	0	a
3	2	10	10	-0.062932	0.00247	0	a
3	1	11	11	-0.035473	0.00231	0	a
3	2	11	11	-0.019459	0.0022	0	a
3	1	9	9	-0.293063	0.00405	0	a
3	2	9	9	-0.170584	0.00319	0	a
3	1	12	12	-0.059352	0.00249	0	a
3	2	12	12	-0.014891	0.00219	0	a
3	1	6	6	-0.113878	0.00283	0	a
3	2	6	6	0.103915	0.00279	0	a
3	1	13	13	-0.138145	0.00298	0	a
3	2	13	13	-0.056321	0.00247	0	a
3	1	14	14	-0.149034	0.00307	0	a
3	2	14	14	-0.049151	0.00241	0	a
2	1	1	2	1.573643	0.01254	0	a
2	2	1	2	-0.206098	0.00344	0	a
2	1	2	3	0.737609	0.00697	0	a
2	2	2	3	0.036177	0.00232	0	a
2	1	2	4	0.576938	0.00583	0	a
2	2	2	4	-0.014056	0.00218	0	a
2	1	1	5	0.760149	0.00711	0	a
2	2	1	5	0.033333	0.00233	0	a
2	1	2	5	0.424389	0.00484	0	a
2	2	2	5	0.009919	0.00215	0	a
2	1	3	4	-0.231653	0.00363	0	a
2	2	3	4	0.036436	0.00232	0	a
2	1	1.617584	5	5.617584	0.0062	1	a
2	2	1.863708	5	4.863800	0.00299	1	a
1	1	5	6	0.430119	0.00497	0	a
1	2	5	6	0.113122	0.00284	0	a
1	1	4	7	0.291775	0.00401	0	a
1	2	4	7	-0.073038	0.00257	0	a
2	1	7	8	0.002584	0.00208	0	a
2	2	7	8	-0.200293	0.0034	0	a
1	1	4	9	0.164794	0.00314	0	a
1	2	4	9	0.013516	0.00216	0	a
2	1	7	9	0.284469	0.00401	0	a
2	2	7	9	0.108813	0.00279	0	a
2	1	9	10	0.057040	0.00247	0	a
2	2	9	10	0.020321	0.0022	0	a
2	1	6	11	0.071019	0.00253	0	a
2	2	6	11	0.061817	0.00248	0	a
2	1	6	12	0.089456	0.00268	0	a
2	2	6	12	0.029429	0.00223	0	a
2	1	6	13	0.169596	0.00318	0	a
2	2	6	13	0.089830	0.00267	0	a
2	1	9	14	0.100603	0.00271	0	a
2	2	9	14	0.025443	0.00222	0	a
2	1	10	11	-0.033384	0.00229	0	a
2	2	10	11	-0.040388	0.00235	0	a
2	1	12	13	0.030056	0.00227	0	a
2	2	12	13	0.006865	0.00212	0	a
2	1	13	14	0.057232	0.00245	0	a
2	2	13	14	0.033599	0.00229	0	a
4	1	9	9	-0.003871	0.00208	0	a
4	2	9	9	-0.106096	0.00281	0	a
