82
3	5	8	8	1.090000	0.005000	0	a
3	5	3	3	1.010000	0.005000	0	a
3	5	2	2	1.045000	0.005000	0	a
3	5	5	5	1.019678	0.005000	0	a
3	5	7	7	1.057065	0.005000	0	a
3	5	4	4	1.017119	0.005000	0	a
3	5	10	10	1.043120	0.005000	0	a
3	5	11	11	1.052942	0.005000	0	a
3	5	9	9	1.046381	0.005000	0	a
3	5	12	12	1.056284	0.005000	0	a
3	5	6	6	1.070000	0.005000	0	a
3	5	13	13	1.049192	0.005000	0	a
3	5	14	14	1.029524	0.005000	0	a
3	5	1	1	1.060000	0.005000	0	a
3	1	8	8	0.000000	0.020000	0	a
3	2	8	8	0.203797	0.030000	0	a
3	1	3	3	-0.942000	0.020000	0	a
3	2	3	3	0.052916	0.030000	0	a
3	1	2	2	0.183000	0.020000	0	a
3	2	2	2	0.309488	0.030000	0	a
3	1	5	5	-0.076000	0.020000	0	a
3	2	5	5	-0.016000	0.030000	0	a
3	1	7	7	0.000000	0.020000	0	a
3	2	7	7	0.000000	0.030000	0	a
3	1	4	4	-0.478000	0.020000	0	a
3	2	4	4	0.039000	0.030000	0	a
3	1	10	10	-0.090000	0.020000	0	a
3	2	10	10	-0.058000	0.030000	0	a
3	1	11	11	-0.035000	0.020000	0	a
3	2	11	11	-0.018000	0.030000	0	a
3	1	9	9	-0.295000	0.020000	0	a
3	2	9	9	-0.166000	0.030000	0	a
3	1	12	12	-0.061000	0.020000	0	a
3	2	12	12	-0.016000	0.030000	0	a
3	1	6	6	-0.112000	0.020000	0	a
3	2	6	6	0.105888	0.030000	0	a
3	1	13	13	-0.135000	0.020000	0	a
3	2	13	13	-0.058000	0.030000	0	a
3	1	14	14	-0.149000	0.020000	0	a
3	2	14	14	-0.050000	0.030000	0	a
2	1	1	2	1.569542	0.020000	0	a
2	2	1	2	-0.204210	0.030000	0	a
2	1	2	3	0.732991	0.020000	0	a
2	2	2	3	0.035542	0.030000	0	a
2	1	2	4	0.561967	0.020000	0	a
2	2	2	4	-0.014325	0.030000	0	a
2	1	1	5	0.754932	0.020000	0	a
2	2	1	5	0.037803	0.030000	0	a
2	1	2	5	0.414568	0.020000	0	a
2	2	2	5	0.011221	0.030000	0	a
2	1	3	4	-0.232280	0.020000	0	a
2	2	3	4	0.036671	0.030000	0	a
2	1	4	5	-0.617584	0.020000	0	a
2	2	4	5	0.136292	0.030000	0	a
1	1	5	6	0.434110	0.020000	0	a
1	2	5	6	0.114204	0.030000	0	a
1	1	4	7	0.288991	0.020000	0	a
1	2	4	7	-0.072871	0.030000	0	a
2	1	7	8	0.000000	0.020000	0	a
2	2	7	8	-0.197640	0.030000	0	a
1	1	4	9	0.159735	0.020000	0	a
1	2	4	9	0.012700	0.030000	0	a
2	1	7	9	0.288991	0.020000	0	a
2	2	7	9	0.106813	0.030000	0	a
2	1	9	10	0.058642	0.020000	0	a
2	2	9	10	0.018411	0.030000	0	a
2	1	6	11	0.067335	0.020000	0	a
2	2	6	11	0.059744	0.030000	0	a
2	1	6	12	0.090416	0.020000	0	a
2	2	6	12	0.023228	0.030000	0	a
2	1	6	13	0.164359	0.020000	0	a
2	2	6	13	0.088280	0.030000	0	a
2	1	9	14	0.095084	0.020000	0	a
2	2	9	14	0.021443	0.030000	0	a
2	1	10	11	-0.031468	0.020000	0	a
2	2	10	11	-0.039880	0.030000	0	a
2	1	12	13	0.028480	0.020000	0	a
2	2	12	13	0.006042	0.030000	0	a
2	1	13	14	0.055661	0.020000	0	a
2	2	13	14	0.032210	0.030000	0	a
4	1	9	9	0.000000	0.020000	0	a
4	2	9	9	-0.109491	0.030000	0	a
