116							
3	5	8	8	1.09059	0.009347	0	a
3	5	3	3	1.0116	0.008813	0	a
3	5	2	2	1.04651	0.009047	0	a
3	5	5	5	1.02538	0.008932	0	a
3	5	7	7	1.05914	0.009137	0	a
3	5	4	4	1.0225	0.008885	0	a
3	5	10	10	1.04536	0.009049	0	a
3	5	11	11	1.05717	0.009128	0	a
3	5	9	9	1.04783	0.009066	0	a
3	5	12	12	1.05349	0.009103	0	a
3	5	6	6	1.07	0.009213	0	a
3	5	13	13	1.04876	0.009072	0	a
3	5	14	14	1.03015	0.008948	0	a
3	5	1	1	1.06322	0.009147	0	a
3	1	8	8	-0.076	0.002587	0	a
3	2	8	8	0.19517	0.003381	0	a
3	1	3	3	-0.764061	0.00836	0	a
3	2	3	3	-0.0393442	0.002391	0	a
3	1	2	2	0.183	0.0033	0	a
3	2	2	2	0.166734	0.003192	0	a
3	1	5	5	0.00E+00	1.00E-06	0	a
3	2	5	5	0.00E+00	1.00E-06	0	a
3	1	7	7	0.00E+00	1.00E-06	0	a
3	2	7	7	0.00E+00	1.00E-06	0	a
3	1	4	4	-0.340832	0.005267	0	a
3	2	4	4	0.0638394	0.00234	0	a
3	1	10	10	-0.09	0.00268	0	a
3	2	10	10	-0.058	0.002467	0	a
3	1	11	11	0	1.00E-06	0	a
3	2	11	11	0.00E+00	1.00E-06	0	a
3	1	9	9	-0.294986	0.004047	0	a
3	2	9	9	-0.175031	0.003187	0	a
3	1	12	12	-0.096	0.00272	0	a
3	2	12	12	-0.016	0.002187	0	a
3	1	6	6	-0.0585143	0.002827	0	a
3	2	6	6	0.0584915	0.002445	0	a
3	1	13	13	-0.134999	0.00298	0	a
3	2	13	13	-0.0579997	0.002467	0	a
3	1	14	14	-0.149	0.003073	0	a
3	2	14	14	-0.05	0.002413	0	a
2	1	1	2	1.28543	0.010107	0	a
2	2	1	2	-0.104939	0.002845	0	a
2	1	2	1	-1.25701	0.009939	0	a
2	2	2	1	0.132967	0.002966	0	a
2	1	2	3	0.602058	0.006095	0	a
2	2	2	3	0.0496555	0.002414	0	a
2	1	3	2	-0.586273	0.005989	0	a
2	2	3	2	-0.029548	0.002277	0	a
2	1	2	4	0.483483	0.005303	0	a
2	2	2	4	-0.0181243	0.002191	0	a
2	1	4	2	-0.47108	0.005221	0	a
2	2	4	2	0.0157284	0.002176	0	a
2	1	1	5	0.630728	0.005722	0	a
2	2	1	5	0.0385591	0.002229	0	a
2	1	5	1	-0.611503	0.005625	0	a
2	2	5	1	-0.0128712	0.002189	0	a
2	1	2	5	0.354466	0.003921	0	a
2	2	2	5	0.00223588	0.002082	0	a
2	1	5	2	-0.34791	0.003894	0	a
2	2	5	2	-0.01871	0.002244	0	a
2	1	3	4	-0.177788	0.003265	0	a
2	2	3	4	-0.00979618	0.002137	0	a
2	1	4	3	0.179862	0.003279	0	a
2	2	4	3	-0.0207019	0.002225	0	a
2	1	4	5	-0.544423	0.007823	0	a
2	2	4	5	0.102771	0.002821	0	a
2	1	5	4	0.548361	0.007888	0	a
2	2	5	4	-0.103771	0.002707	0	a
1	1	5	6	0.411052	0.005177	0	a
1	2	5	6	0.135352	0.003088	0	a
1	2	4	7	-0.0546104	0.002482	0	a
2	1	7	8	0.076	0.002587	0	a
2	2	7	8	-0.188673	0.003338	0	a
2	1	8	7	-0.076	0.002587	0	a
2	2	8	7	0.19517	0.003381	0	a
1	1	4	9	0.167177	0.003195	0	a
1	2	4	9	0.0206521	0.002196	0	a
2	1	7	9	0.251633	0.003758	0	a
2	2	7	9	0.111996	0.002787	0	a
2	1	9	7	-0.251633	0.003758	0	a
2	2	9	7	-0.104556	0.002739	0	a
2	1	9	10	0.0333225	0.002302	0	a
2	2	9	10	0.0181568	0.002201	0	a
2	1	10	9	-0.0332807	0.002302	0	a
2	2	10	9	-0.018046	0.0022	0	a
2	1	6	11	0.057499	0.002463	0	a
2	2	6	11	0.0416761	0.002358	0	a
2	1	11	6	-0.0570807	0.002461	0	a
2	2	11	6	-0.0408	0.002352	0	a
2	1	6	12	0.115706	0.002851	0	a
2	2	6	12	0.0227508	0.002232	0	a
2	1	12	6	-0.114213	0.002841	0	a
2	2	12	6	-0.0208584	0.002219	0	a
2	1	6	13	0.179333	0.003276	0	a
2	2	6	13	0.084525	0.002644	0	a
2	1	13	6	-0.177062	0.00326	0	a
2	2	13	6	-0.0800528	0.002614	0	a
2	1	9	14	0.090501	0.002683	0	a
2	2	9	14	0.0267203	0.002258	0	a
2	1	14	9	-0.0894702	0.002676	0	a
2	2	14	9	-0.0245275	0.002244	0	a
2	1	10	11	-0.0567193	0.002458	0	a
2	2	10	11	-0.039954	0.002346	0	a
2	1	11	10	0.0570807	0.002461	0	a
2	2	11	10	0.0408	0.002352	0	a
2	1	12	13	0.018213	0.002201	0	a
2	2	12	13	0.00485838	0.002112	0	a
2	1	13	12	-0.0181423	0.002201	0	a
2	2	13	12	-0.00479438	0.002112	0	a
2	1	13	14	0.060205	0.002481	0	a
2	2	13	14	0.0268475	0.002259	0	a
2	1	14	13	-0.0595297	0.002477	0	a
2	2	14	13	-0.0254725	0.00225	0	a
4	1	9	9	0	0.00208	0	a
4	2	9	9	-0.109795	0.002812	0	a
